,count,tag,poiId,shopName,_id
4,4,上菜快,65599832,棉兴干面,5ddbee2ad367faa7c8218745
5,4,价格实惠,65599832,棉兴干面,5ddbee2ad367faa7c8218746
6,3,午餐,65599832,棉兴干面,5ddbee2ad367faa7c8218747
,count,tag,poiId,shopName,_id
0,38,味道赞,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187ac
1,33,服务热情,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187ad
2,13,回头客,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187ae
3,12,环境优雅,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187af
4,10,菜品不错,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187b0
5,9,上菜快,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187b1
6,8,干净整洁,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187b2
7,7,肉类好,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187b3
8,21,性价比低,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187b4
9,10,价格高,79782854,杨国福麻辣烫（陈店分店）,5ddbee3ad367faa7c82187b5
,count,tag,poiId,shopName,_id
0,4,干净整洁,2813850,本味轩精品茶餐厅,5ddbee3bd367faa7c82188e2
,count,tag,poiId,shopName,_id
0,24,服务热情,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188f7
1,16,环境优雅,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188f8
2,14,味道赞,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188f9
3,9,干净整洁,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188fa
4,8,牛肉赞,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188fb
5,6,菜品健康,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188fc
6,4,体验很棒,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188fd
7,3,空间大,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188fe
8,4,上菜慢,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c82188ff
9,3,性价比低,63774811,汕头国际大酒店-牛一町目餐厅,5ddbee3fd367faa7c8218900
,count,tag,poiId,shopName,_id
0,438,味道赞,50414828,正新鸡排,5ddbef15d367faa7c821893d
1,316,肉类好,50414828,正新鸡排,5ddbef15d367faa7c821893e
2,215,回头客,50414828,正新鸡排,5ddbef15d367faa7c821893f
3,175,菜品精致,50414828,正新鸡排,5ddbef15d367faa7c8218940
4,117,分量足,50414828,正新鸡排,5ddbef15d367faa7c8218941
5,68,上菜快,50414828,正新鸡排,5ddbef15d367faa7c8218942
6,29,饮品赞,50414828,正新鸡排,5ddbef15d367faa7c8218943
7,9,现做现卖,50414828,正新鸡排,5ddbef15d367faa7c8218944
8,5,弄堂小店,50414828,正新鸡排,5ddbef15d367faa7c8218945
9,3,朋友聚餐,50414828,正新鸡排,5ddbef15d367faa7c8218946
""
,count,tag,poiId,shopName,_id
0,6,环境优雅,4747265,汕头龙光喜来登酒店采悦轩中餐厅,5ddbef17d367faa7c82198dd
1,3,味道赞,4747265,汕头龙光喜来登酒店采悦轩中餐厅,5ddbef17d367faa7c82198de
2,3,服务热情,4747265,汕头龙光喜来登酒店采悦轩中餐厅,5ddbef17d367faa7c82198df
3,3,性价比低,4747265,汕头龙光喜来登酒店采悦轩中餐厅,5ddbef17d367faa7c82198e0
,count,tag,poiId,shopName,_id
0,3,服务热情,4139635,阿雄海鲜,5ddbef17d367faa7c82198f5
""
,count,tag,poiId,shopName,_id
0,17,味道赞,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219900
1,12,价格实惠,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219901
2,9,回头客,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219902
3,8,饮品赞,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219903
4,7,干净整洁,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219904
5,6,服务热情,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219905
6,4,性价比高,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219906
7,4,体验很棒,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219907
8,3,交通便利,5222703,二妹土豆粉（东门店）,5ddbef27d367faa7c8219908
,count,tag,poiId,shopName,_id
0,10,服务热情,40370292,么茶,5ddbef30d367faa7c8219a2b
1,9,体验很棒,40370292,么茶,5ddbef30d367faa7c8219a2c
2,8,环境优雅,40370292,么茶,5ddbef30d367faa7c8219a2d
3,5,味道赞,40370292,么茶,5ddbef30d367faa7c8219a2e
4,4,饮品赞,40370292,么茶,5ddbef30d367faa7c8219a2f
5,3,点心好,40370292,么茶,5ddbef30d367faa7c8219a30
6,3,性价比高,40370292,么茶,5ddbef30d367faa7c8219a31
7,5,空间大,40370292,么茶,5ddbef30d367faa7c8219a32
8,4,闺蜜聚会,40370292,么茶,5ddbef30d367faa7c8219a33
9,3,上菜慢,40370292,么茶,5ddbef30d367faa7c8219a34
,count,tag,poiId,shopName,_id
0,47,味道赞,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219aad
1,35,菜品不错,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219aae
2,22,环境优雅,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219aaf
3,15,上菜快,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab0
4,15,回头客,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab1
5,10,主食赞,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab2
6,3,海鲜棒,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab3
7,23,性价比低,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab4
8,20,分量少,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab5
9,4,停车不便,2222363,泰越精厨（星湖店）,5ddbef3fd367faa7c8219ab6
""
,count,tag,poiId,shopName,_id
0,157,味道赞,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219be8
1,85,环境优雅,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219be9
2,70,菜品精致,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bea
3,56,回头客,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219beb
4,41,分量足,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bec
5,39,上菜快,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bed
6,30,肉类好,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bee
7,7,海鲜棒,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bef
8,3,深夜食堂,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bf0
9,3,朋友聚餐,69904499,林胜彬（公信店）,5ddbef6ed367faa7c8219bf1
""
,count,tag,poiId,shopName,_id
0,31,服务热情,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219f9e
1,30,分量足,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219f9f
2,29,价格实惠,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa0
3,26,菜品不错,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa1
4,26,味道赞,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa2
5,24,性价比高,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa3
6,22,回头客,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa4
7,22,干净整洁,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa5
8,7,环境优雅,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa6
9,3,肉类好,51863257,香德亨酸菜鱼鸡炉,5ddbef75d367faa7c8219fa7
""
""
""
,count,tag,poiId,shopName,_id
0,71,味道赞,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a052
1,61,服务热情,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a053
2,35,回头客,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a054
3,25,上菜快,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a055
4,18,分量足,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a056
5,17,价格实惠,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a057
6,14,肉类好,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a058
7,14,性价比高,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a059
8,13,菜品精致,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a05a
9,3,停车方便,42402589,彬弟酸菜鱼（桃园总店）,5ddbef8ed367faa7c821a05b
,count,tag,poiId,shopName,_id
0,82,环境优雅,65598014,天莲素食馆,5ddbef9ed367faa7c821a200
1,60,服务热情,65598014,天莲素食馆,5ddbef9ed367faa7c821a201
2,56,味道赞,65598014,天莲素食馆,5ddbef9ed367faa7c821a202
3,48,菜品健康,65598014,天莲素食馆,5ddbef9ed367faa7c821a203
4,47,回头客,65598014,天莲素食馆,5ddbef9ed367faa7c821a204
5,31,性价比高,65598014,天莲素食馆,5ddbef9ed367faa7c821a205
6,27,点心好,65598014,天莲素食馆,5ddbef9ed367faa7c821a206
7,10,上菜快,65598014,天莲素食馆,5ddbef9ed367faa7c821a207
8,3,朋友聚餐,65598014,天莲素食馆,5ddbef9ed367faa7c821a208
9,4,分量少,65598014,天莲素食馆,5ddbef9ed367faa7c821a209
,count,tag,poiId,shopName,_id
0,97,味道赞,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a354
1,62,肉类好,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a355
2,20,上菜快,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a356
3,18,回头客,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a357
4,14,菜品精致,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a358
5,13,海鲜棒,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a359
6,3,朋友聚餐,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a35a
7,35,性价比低,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a35b
8,12,分量少,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a35c
9,3,点心差,61713026,探鱼（苏宁广场店）,5ddbefc8d367faa7c821a35d
,count,tag,poiId,shopName,_id
0,7,服务热情,40250722,宝城茶叶（东门店）,5ddbefcad367faa7c821a6b0
1,3,包装精美,40250722,宝城茶叶（东门店）,5ddbefcad367faa7c821a6b1
,count,tag,poiId,shopName,_id
0,15,服务热情,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d0
1,8,环境优雅,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d1
2,7,味道赞,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d2
3,7,性价比高,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d3
4,6,价格实惠,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d4
5,4,上菜快,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d5
6,3,菜品精致,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d6
7,3,分量足,2222810,绿岛怡然农庄,5ddbefcdd367faa7c821a6d7
,count,tag,poiId,shopName,_id
0,11,味道赞,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a700
1,7,价格实惠,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a701
2,7,服务热情,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a702
3,6,上菜快,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a703
4,4,回头客,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a704
5,4,分量足,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a705
6,5,螃蟹,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a706
7,4,性价比低,62732216,适口餐厅（公信路店）,5ddbefd0d367faa7c821a707
,count,tag,poiId,shopName,_id
0,3,性价比低,6581706,嵩山园林,5ddbefd1d367faa7c821a73a
,count,tag,poiId,shopName,_id
0,70,服务热情,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a740
1,66,味道赞,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a741
2,65,牛肉赞,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a742
3,65,价格实惠,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a743
4,64,性价比高,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a744
5,61,上菜快,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a745
6,40,菜品不错,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a746
7,7,停车方便,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a747
8,4,回头客,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a748
9,14,分量少,42919392,泰盛牛肉（泰盛店）,5ddbefe5d367faa7c821a749
,count,tag,poiId,shopName,_id
0,182,味道赞,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8da
1,110,环境优雅,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8db
2,76,主食赞,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8dc
3,69,回头客,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8dd
4,50,上菜快,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8de
5,5,牛肉赞,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8df
6,4,点心好,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8e0
7,5,朋友聚餐,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8e1
8,3,工作餐,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8e2
9,44,分量少,76975827,蒙自源过桥米线（新一城店）,5ddbf028d367faa7c821a8e3
,count,tag,poiId,shopName,_id
0,37,味道赞,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae2a
1,33,服务热情,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae2b
2,32,上菜快,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae2c
3,32,牛肉赞,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae2d
4,32,价格实惠,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae2e
5,28,性价比高,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae2f
6,22,环境优雅,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae30
7,15,分量足,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae31
8,5,菜品精致,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae32
9,3,回头客,51479383,万祥牛肉火锅（金龙店）,5ddbf036d367faa7c821ae33
,count,tag,poiId,shopName,_id
0,29,服务热情,69139213,湘味烤鱼,5ddbf03fd367faa7c821af42
1,19,味道赞,69139213,湘味烤鱼,5ddbf03fd367faa7c821af43
2,12,肉类好,69139213,湘味烤鱼,5ddbf03fd367faa7c821af44
3,12,性价比高,69139213,湘味烤鱼,5ddbf03fd367faa7c821af45
4,11,回头客,69139213,湘味烤鱼,5ddbf03fd367faa7c821af46
5,11,价格实惠,69139213,湘味烤鱼,5ddbf03fd367faa7c821af47
6,9,上菜快,69139213,湘味烤鱼,5ddbf03fd367faa7c821af48
7,12,菜品卖相不佳,69139213,湘味烤鱼,5ddbf03fd367faa7c821af49
8,3,环境一般,69139213,湘味烤鱼,5ddbf03fd367faa7c821af4a
9,9,分量少,69139213,湘味烤鱼,5ddbf03fd367faa7c821af4b
,count,tag,poiId,shopName,_id
0,8,点心好,66888902,欧穗创意蛋糕坊（金浦第3分店）,5ddbf041d367faa7c821aff6
1,5,服务热情,66888902,欧穗创意蛋糕坊（金浦第3分店）,5ddbf041d367faa7c821aff7
2,4,味道赞,66888902,欧穗创意蛋糕坊（金浦第3分店）,5ddbf041d367faa7c821aff8
3,3,性价比高,66888902,欧穗创意蛋糕坊（金浦第3分店）,5ddbf041d367faa7c821aff9
,count,tag,poiId,shopName,_id
0,18,服务热情,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b018
1,8,性价比高,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b019
2,7,回头客,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b01a
3,6,味道赞,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b01b
4,6,环境优雅,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b01c
5,5,饮品赞,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b01d
6,5,干净整洁,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b01e
7,3,价格实惠,42408126,福记好粥到（北门店）,5ddbf044d367faa7c821b01f
,count,tag,poiId,shopName,_id
0,40,服务热情,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b052
1,17,性价比高,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b053
2,15,味道赞,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b054
3,14,环境优雅,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b055
4,12,价格实惠,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b056
5,7,上菜快,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b057
6,6,海鲜棒,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b058
7,6,菜品精致,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b059
8,6,分量足,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b05a
9,8,位置好找,62060995,溢香来海鲜大排档,5ddbf049d367faa7c821b05b
,count,tag,poiId,shopName,_id
0,5,服务热情,4240861,美斯乐,5ddbf04bd367faa7c821b0b6
1,4,味道赞,4240861,美斯乐,5ddbf04bd367faa7c821b0b7
2,3,性价比高,4240861,美斯乐,5ddbf04bd367faa7c821b0b8
,count,tag,poiId,shopName,_id
0,33,服务热情,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e1
1,31,味道赞,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e2
2,19,主食赞,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e3
3,16,菜品精致,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e4
4,11,上菜快,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e5
5,11,回头客,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e6
6,10,分量足,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e7
7,5,价格实惠,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e8
8,5,性价比高,52563460,阿俏戈饭,5ddbf056d367faa7c821b0e9
9,5,环境优雅,52563460,阿俏戈饭,5ddbf056d367faa7c821b0ea
,count,tag,poiId,shopName,_id
0,35,服务热情,194924850,牛师令美食,5ddbf05ad367faa7c821b1bd
1,30,味道赞,194924850,牛师令美食,5ddbf05ad367faa7c821b1be
2,28,环境优雅,194924850,牛师令美食,5ddbf05ad367faa7c821b1bf
3,22,性价比高,194924850,牛师令美食,5ddbf05ad367faa7c821b1c0
4,22,干净整洁,194924850,牛师令美食,5ddbf05ad367faa7c821b1c1
5,20,菜品健康,194924850,牛师令美食,5ddbf05ad367faa7c821b1c2
6,14,分量足,194924850,牛师令美食,5ddbf05ad367faa7c821b1c3
7,13,上菜快,194924850,牛师令美食,5ddbf05ad367faa7c821b1c4
8,10,停车方便,194924850,牛师令美食,5ddbf05ad367faa7c821b1c5
9,4,价格实惠,194924850,牛师令美食,5ddbf05ad367faa7c821b1c6
,count,tag,poiId,shopName,_id
0,39,服务热情,194932907,古茗（金新南店）,5ddbf063d367faa7c821b20d
1,20,价格实惠,194932907,古茗（金新南店）,5ddbf063d367faa7c821b20e
2,17,饮品赞,194932907,古茗（金新南店）,5ddbf063d367faa7c821b20f
3,16,性价比高,194932907,古茗（金新南店）,5ddbf063d367faa7c821b210
4,15,分量足,194932907,古茗（金新南店）,5ddbf063d367faa7c821b211
5,15,味道赞,194932907,古茗（金新南店）,5ddbf063d367faa7c821b212
6,12,干净整洁,194932907,古茗（金新南店）,5ddbf063d367faa7c821b213
7,11,回头客,194932907,古茗（金新南店）,5ddbf063d367faa7c821b214
8,10,环境优雅,194932907,古茗（金新南店）,5ddbf063d367faa7c821b215
9,8,菜品不错,194932907,古茗（金新南店）,5ddbf063d367faa7c821b216
""
,count,tag,poiId,shopName,_id
0,61,服务热情,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c0
1,38,味道赞,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c1
2,27,性价比高,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c2
3,23,环境优雅,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c3
4,20,回头客,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c4
5,18,价格实惠,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c5
6,15,肉类好,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c6
7,14,上菜快,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c7
8,3,菜品精致,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c8
9,3,分量足,98617216,至尊宝比萨,5ddbf071d367faa7c821b2c9
,count,tag,poiId,shopName,_id
0,12,味道赞,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b39c
1,10,回头客,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b39d
2,9,服务热情,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b39e
3,8,饮品赞,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b39f
4,8,菜品不错,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b3a0
5,6,肉类好,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b3a1
6,6,性价比高,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b3a2
7,6,环境优雅,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b3a3
8,4,干净整洁,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b3a4
9,3,上菜快,160569181,督士拉茶王子（棉城店）,5ddbf07ed367faa7c821b3a5
,count,tag,poiId,shopName,_id
0,4,性价比高,821915331,趣凡多彩鸡排,5ddbf07ed367faa7c821b48c
""
,count,tag,poiId,shopName,_id
0,5,环境优雅,919831431,鲍你牛火锅,5ddbf080d367faa7c821b499
1,4,牛肉赞,919831431,鲍你牛火锅,5ddbf080d367faa7c821b49a
2,3,味道赞,919831431,鲍你牛火锅,5ddbf080d367faa7c821b49b
3,3,服务热情,919831431,鲍你牛火锅,5ddbf080d367faa7c821b49c
,count,tag,poiId,shopName,_id
0,16,环境优雅,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a2
1,15,服务热情,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a3
2,14,价格实惠,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a4
3,12,味道赞,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a5
4,9,菜品丰富,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a6
5,8,性价比高,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a7
6,7,上菜快,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a8
7,5,分量少,923260592,漫煮潮汕市井火锅（澄海店）,5ddbf084d367faa7c821b4a9
""
,count,tag,poiId,shopName,_id
0,713,服务热情,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f1
1,286,味道赞,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f2
2,261,环境优雅,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f3
3,253,性价比高,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f4
4,237,上菜快,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f5
5,176,菜品健康,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f6
6,133,回头客,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f7
7,12,牛肉赞,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f8
8,3,饮品赞,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4f9
9,42,分量少,159503695,蜀大侠（新一城店）,5ddbf0efd367faa7c821b4fa
,count,tag,poiId,shopName,_id
0,126,服务热情,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd57
1,108,味道赞,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd58
2,56,菜品精致,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd59
3,49,性价比高,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd5a
4,34,价格实惠,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd5b
5,33,回头客,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd5c
6,31,上菜快,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd5d
7,28,分量足,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd5e
8,15,主食赞,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd5f
9,9,肉类好,96682769,和祥蛋包饭,5ddbf10bd367faa7c821bd60
""
""
""
,count,tag,poiId,shopName,_id
0,11,服务热情,108798991,星贝乐,5ddbf113d367faa7c821bf9b
1,9,味道赞,108798991,星贝乐,5ddbf113d367faa7c821bf9c
2,8,环境优雅,108798991,星贝乐,5ddbf113d367faa7c821bf9d
3,6,价格实惠,108798991,星贝乐,5ddbf113d367faa7c821bf9e
4,5,性价比高,108798991,星贝乐,5ddbf113d367faa7c821bf9f
5,4,回头客,108798991,星贝乐,5ddbf113d367faa7c821bfa0
6,4,菜品健康,108798991,星贝乐,5ddbf113d367faa7c821bfa1
7,4,肉类好,108798991,星贝乐,5ddbf113d367faa7c821bfa2
8,3,饮品赞,108798991,星贝乐,5ddbf113d367faa7c821bfa3
9,3,上菜慢,108798991,星贝乐,5ddbf113d367faa7c821bfa4
,count,tag,poiId,shopName,_id
0,44,服务热情,523588024,石阿姨的店,5ddbf119d367faa7c821bff5
1,43,味道赞,523588024,石阿姨的店,5ddbf119d367faa7c821bff6
2,36,分量足,523588024,石阿姨的店,5ddbf119d367faa7c821bff7
3,33,干净整洁,523588024,石阿姨的店,5ddbf119d367faa7c821bff8
4,31,性价比高,523588024,石阿姨的店,5ddbf119d367faa7c821bff9
5,31,有颜值,523588024,石阿姨的店,5ddbf119d367faa7c821bffa
6,29,价格实惠,523588024,石阿姨的店,5ddbf119d367faa7c821bffb
7,28,菜品不错,523588024,石阿姨的店,5ddbf119d367faa7c821bffc
8,27,环境优雅,523588024,石阿姨的店,5ddbf119d367faa7c821bffd
9,24,肉类好,523588024,石阿姨的店,5ddbf119d367faa7c821bffe
,count,tag,poiId,shopName,_id
0,7,点心好,525664760,麦香城蛋糕,5ddbf11ad367faa7c821c081
