,poiId,frontImg,title,avgScore,allCommentNum,address,avgPrice,dealList,hasAds,adsClickUrl,adsShowUrl,_id
188,933348,http://p1.meituan.net/600.600/deal/1247191fc3578f2a5faf7d31cbec54ed336460.jpg,豪尚豪牛排馆（金新店）,4.0,1126,金平区金新路85-3号（近第一技工学校）,57,[],False,,,5dda9539a1ec47d57f11304b
189,4237418,http://p0.meituan.net/600.600/deal/1cc522f0209fd7c956cedb29d469d983213210.jpg,汉釜宫（澄海店）,3.5,1192,澄海区国道324中国税务对面,70,[],False,,,5dda9539a1ec47d57f11304c
190,6753262,http://p1.meituan.net/600.600/deal/a9429bce97d42131d5af1f9083cb1b33400875.jpg,和福胜养生焖锅（星湖城店）,3.0,1233,龙湖区金砂东路179号合信星湖商业城四楼,66,[],False,,,5dda9539a1ec47d57f11304d
191,933365,https://img.meituan.net/600.600/msmerchant/05a51a0f9fdc71526c70e94bc20111bc173392.jpg,帝豪酒店马可勃罗西餐厅,3.7,863,龙湖区金砂东路188号帝豪大酒店1层,139,[],False,,,5dda9539a1ec47d57f11304e
192,41594423,http://p1.meituan.net/600.600/deal/383b99d4a48c0bbf45becd86e56294e4122325.jpg,庆丰酸菜鱼（中山中路店）,4.4,163,金平区石炮台街道中山中路87号101铺面,40,[],False,,,5dda9539a1ec47d57f11304f
193,51713191,https://img.meituan.net/600.600/msmerchant/42c9c105ecc6eb57396eba1708d2bc8753806.jpg,阿喜果汁冰,5.0,61,金平区金新北路金禧花园金柳苑13栋107室,9,[],False,,,5dda9539a1ec47d57f113050
194,6016004,https://img.meituan.net/600.600/msmerchant/143085f7a0738da06b8d1b4fe7d5f0ac1900343.jpg,圣鸿汇·私房菜·宴会（新厦店）,4.2,70,金平区新厦路5号,114,[],False,,,5dda9539a1ec47d57f113051
195,2222038,http://p1.meituan.net/600.600/msmerchant/0be02581dbc66f567d7234abcbf5a0d1114447.jpg,八方煲店,4.9,220,金平区龙眼南路73号,68,[],False,,,5dda9539a1ec47d57f113052
196,68794491,https://img.meituan.net/600.600/msmerchant/035a0c730dca509bfbbd7f12f96a510f114584.jpg,灵意咖啡（苏宁店）,3.6,322,龙湖区长平路90号汕头苏宁广场第7层701,46,[],False,,,5dda9539a1ec47d57f113053
197,51794839,http://p0.meituan.net/600.600/deal/dd12f50a988636fe44bd2e0899390caa280773.jpg,聖天娜（海旁店）,4.2,378,濠江区海旁路放钓社楼下,10,[],False,,,5dda9539a1ec47d57f113054
198,41571798,http://p0.meituan.net/600.600/deal/40e60e656949b5b217e14a2eeef26fb3148609.jpg,花园宾馆茶楼,3.8,177,金平区衡山路68号花园宾馆首层（山汾路与衡山路交叉口）,51,[],False,,,5dda9539a1ec47d57f113055
199,4067629,http://p1.meituan.net/600.600/mogu/0b4a9a7159abf51947f6b6292d8d7ff8327192.jpg,天天鹅饭店（东昇店）,4.8,188,潮阳区谷饶镇237省道边新世界3-4号店面（东昇新世界大门西侧）,30,[],False,,,5dda9539a1ec47d57f113056
200,6964939,https://img.meituan.net/600.600/msmerchant/ed7148d9dda6cb9ac911d59f2af1efa8806678.jpg,壹品香迷宗蟹（建南花园店）,4.0,334,龙湖区金环路与金园路交界处建南花园9幢101-102铺,53,[],False,,,5dda9539a1ec47d57f113057
201,51839503,http://p0.meituan.net/600.600/mogu/9b7c2ebe69e2a77f289a5f1d5bf03da81075810.png,林胜彬酸菜鱼（广厦店）,3.2,388,金平区金榆苑11幢37号（金新北路与天山北路交界，广厦综合市场旁）,49,[],False,,,5dda9539a1ec47d57f113058
202,61962822,https://img.meituan.net/600.600/msmerchant/43df316a1adb4fbabba0ae72455c413a4601396.jpg,春润大地海南椰子鸡（苏宁广场店）,5.0,2706,龙湖区长平路苏宁广场509-510号铺,72,[],False,,,5dda9539a1ec47d57f113059
203,69777479,http://p0.meituan.net/600.600/deal/f55c4b4d4cb49f1922cfd5e585db1b6a242483.jpg,雪菲尔蛋糕（司马店）,5.0,1146,潮南区司英路大森洋超市对面,10,[],False,,,5dda9539a1ec47d57f11305a
204,5280617,http://p0.meituan.net/600.600/deal/__45854626__6191550.jpg,月眉湾牛肉火锅城,3.8,404,龙湖区内充公充公田片金鸿公路边8-11号,93,[],False,,,5dda9539a1ec47d57f11305b
205,6981070,https://img.meituan.net/600.600/msmerchant/9cc3178762eafeb9b7588252be0ed9373324416.jpg,肥姐海鲜大排档,3.6,415,金平区安平路88号,53,[],False,,,5dda9539a1ec47d57f11305c
206,42028768,http://p1.meituan.net/600.600/mogu/b7a2e56ab98e949e7c5cc4af900e0768153217.jpg,逸品潮（卜蜂莲花店）,3.5,788,澄海区同益路卜蜂莲花1楼（屈臣氏隔壁）,8,[],False,,,5dda9539a1ec47d57f11305d
207,42851528,http://p1.meituan.net/600.600/deal/f17612ef8b4a1feb364d08ef212cb26e473004.jpg,钻石皇蛋糕,3.4,135,潮阳区金梅路29号农业银行隔壁,10,[],False,,,5dda9539a1ec47d57f11305e
208,41380056,https://img.meituan.net/600.600/msmerchant/cbd7048129c6b291dc677e6e21bc9de5218121.jpg,加州卷（澄海店）,5.0,337,澄海区324国道中国税务对面,68,[],False,,,5dda9539a1ec47d57f11305f
209,50901613,http://p1.meituan.net/600.600/deal/be95e4a87698988c6a641f97bb90ce63375407.jpg,potato狂薯（中山店）,4.6,157,金平区石炮台街道中山路68号104房,21,[],False,,,5dda9539a1ec47d57f113060
210,42283754,http://p0.meituan.net/600.600/deal/770071282f2a2a8a8af8f46f1f9bd51c208257.jpg,久福寿司吧,4.1,95,龙湖区长平东路金泰北区115号（卜蜂莲花对面）,43,[],False,,,5dda9539a1ec47d57f113061
211,50003710,https://img.meituan.net/600.600/msmerchant/02982cf41ecac9a33d9dcb3756d678df199291.jpg,汫洲本港海鲜,4.1,85,金平区滨港路金源园七栋103-104号（天然沐足隔壁）,91,[],False,,,5dda9539a1ec47d57f113062
212,4693009,http://p0.meituan.net/600.600/poi/6a1548cd68db211e5357a85d904ff16251200.jpg,鱼香村酸菜鱼（龙湖店）,4.5,101,龙湖区汕头市龙湖区龙湖北路4号4/104号房之三,52,[],False,,,5dda9539a1ec47d57f113063
213,4997442,http://p1.meituan.net/600.600/deal/8b782d5037102df3a5b42281837d9cb7379764.jpg,帝豪水车屋日式精致料理,3.5,121,龙湖区金砂东路188号（帝豪酒店31楼）,334,[],False,,,5dda9539a1ec47d57f113064
214,2221679,https://img.meituan.net/600.600/msmerchant/bffa7f933a9ffb7f40cf6a8c199564c852731.png,卢家妈妈意式餐厅（柏宝店）,4.6,625,金平区中山路与汕樟路交界60号柏宝大厦一楼（汕樟路口）,32,[],False,,,5dda9539a1ec47d57f113065
215,42598611,http://p1.meituan.net/600.600/deal/85bb0e048805d7436ac0d9244c8f2aab95774.jpg,美斯乐炸鸡汉堡（谷饶店）,4.3,111,潮阳区谷饶镇谷关路240号,15,[],False,,,5dda9539a1ec47d57f113066
216,2221652,http://p1.meituan.net/600.600/deal/94edb8e525c7773421c4044b742ab6a2231973.jpg,明发面包花园（共和店）,4.2,597,金平区共和路23号104铺面,10,[],False,,,5dda9539a1ec47d57f113067
217,61389364,http://p1.meituan.net/600.600/deal/1c1a39f581f5fe476c9cfbe7301e525587801.jpg,卡西雅面包烘焙坊（华隆发店）,4.7,292,潮阳区谷饶镇华隆发广场二楼超市出口处,8,[],False,,,5dda9539a1ec47d57f113068
218,40857968,http://p0.meituan.net/600.600/deal/7390a2d62b16c84aff0b382c67413868102708.jpg,美好生活东北烤肉（金湖店）,5.0,190,金平区金湖路37号1栋107-108门市（潮剧院斜对面工商银行旁）,60,[],False,,,5dda9539a1ec47d57f113069
219,52881651,http://p0.meituan.net/600.600/deal/c92ff05de3800c6c1efaf8b2de8dc8d1136870.jpg,四季鱻酸菜鱼,4.8,60,金平区东厦北路广厦新城对外商业总公司宿舍,35,[],False,,,5dda9539a1ec47d57f11306a
220,51293150,https://img.meituan.net/600.600/msmerchant/2648a51304ba62b6ae09f710dc80fbfc280884.jpg,重庆莽子老火锅,3.9,272,龙湖区珠江路5号（雅仕达理疗中心）,74,[],False,,,5dda9539a1ec47d57f11306b
221,68482565,http://p0.meituan.net/600.600/deal/aec54a31b75939a8e71054693b56d535194093.jpg,乐而美,4.4,547,澄海区莲下镇莲东一路上村路段沟通100斜对面,12,[],False,,,5dda9539a1ec47d57f11306c
222,2649584,https://img.meituan.net/600.600/msmerchant/03f6b890f059aa49f4c6c514485b1121180331.jpg,老许私房菜,4.3,119,金平区石炮台公园西门对面观海区小区内（门口有供电收费厅）,143,[],False,,,5dda9539a1ec47d57f11306d
223,5608229,http://p0.meituan.net/600.600/deal/6d017dacb991fe729223d77776a91e64140379.jpg,九门寨石锅鱼（珠江路店）,4.1,278,龙湖区珠江路111号铺面7天酒店斜对面（七天酒店斜对面）,56,[],False,,,5dda9539a1ec47d57f11306e
224,63151098,http://p1.meituan.net/600.600/deal/e79bfb53cd0e3e33f0d05354ac4440f8104467.jpg,丹樱鲜果吧（苏宁店）,3.6,185,龙湖区长平路苏宁广场6楼,13,[],False,,,5dda9539a1ec47d57f11306f
225,6172857,https://img.meituan.net/600.600/msmerchant/83bbc5dadc9e54a1c631914b098906f62332735.jpg,all day,3.8,40,澄海区国道324线埔美路段展览中心31号铺面连二楼,51,[],False,,,5dda9539a1ec47d57f113070
226,5115954,http://p1.meituan.net/600.600/deal/4ee2256d9c1a3810cbc84f11e4ba6e9e112844.jpg,鼎瓜瓜冬瓜盅火锅,4.9,80,金平区华山北路广厦金禧花园金杨苑16栋110号（近金禧会所）,65,[],False,,,5dda9539a1ec47d57f113071
227,6556224,http://p0.meituan.net/600.600/apiback/db67c1f5c2f6eda87c4ecf902450a8c91434750.jpg,古松傅记药膳馆（星湖丽景大厦店）,4.4,35,龙湖区金砂东路161号星湖丽景1幢101,281,[],False,,,5dda9539a1ec47d57f113072
228,60312095,https://img.meituan.net/600.600/msmerchant/6ad210d031e95c417c3164c8dd1876d92087282.jpg,小山渔屋（棉城店）,3.8,795,潮阳区文光街道振兴街元亨轩商住楼北1-2号铺（塔脚文光广场商住楼北面，停车场入口北面）,72,[],False,,,5dda9539a1ec47d57f113073
229,60297260,https://img.meituan.net/600.600/msmerchant/995fda9cbd19689286c4026ce3d79c3217247.jpg,华莱士（两英店）,3.7,695,潮南区两英镇司英中路56号（两英镇人民政府北）,24,[],False,,,5dda9539a1ec47d57f113074
230,42802529,https://img.meituan.net/600.600/msmerchant/1bbc1718b4fc532dd20f1b889c876353262652.jpg,渔翁日料店（金园店）,3.6,98,金平区金园路品牌街28号（锐冰摄影）,66,[],False,,,5dda9539a1ec47d57f113075
231,67530669,http://p0.meituan.net/600.600/deal/5bbca9403b51b7c3978594230c74e9dc76026.jpg,鱼跃寿司,4.0,222,潮阳区南中路南新园2栋5号铺（南门头商都男装拐弯处，乔志剪烫对面街）,14,[],False,,,5dda9539a1ec47d57f113076
232,2222239,http://p0.meituan.net/600.600/bbia/6e817ac9faf525c488c3e38c38db17c648169.jpg,茶元气（华山店）,5.0,235,龙湖区华山路丹霞庄中区3栋118号,16,[],False,,,5dda9539a1ec47d57f113077
233,41241346,http://p1.meituan.net/600.600/apiback/3569dd6da62de702d97affaeadba21b5212544.jpg,食为先·水煮海鲜,3.7,77,澄海区文祠路与外环西路交口,49,[],False,,,5dda9539a1ec47d57f113078
234,933277,http://p0.meituan.net/600.600/deal/d60944adf599f8c4a2234e9d6810928a68179.jpg,大南香海鲜城,4.0,61,龙湖区凤凰山路13号,96,[],False,,,5dda9539a1ec47d57f113079
235,4792612,http://p0.meituan.net/600.600/mogu/1c4381f085f03ee03994cb3f0ce4282d371971.jpg,爱情麻辣烫&火锅（中旅店）,3.6,109,金平区汕樟路26号（汕樟路与长平路交叉口广发银行隔壁）,29,[],False,,,5dda9539a1ec47d57f11307a
236,2702591,https://img.meituan.net/600.600/msmerchant/eb6dda5547bc156933f888acbca5ef2247008.jpg,灵意咖啡（天山店）,3.9,120,金平区天山北路东厦花园三期TS03铺,41,[],False,,,5dda9539a1ec47d57f11307b
237,6565422,https://img.meituan.net/600.600/msmerchant/a406f75e89967bbce764a20e25d7a085203614.jpg,怡景香港茶餐厅,4.4,142,龙湖区榕江路荣华花园12号店(榕江路15号荣华花园),43,[],False,,,5dda9539a1ec47d57f11307c
238,6243182,http://p1.meituan.net/600.600/mogu/6c4c25922b22f1942224e99d620c83a6360715.jpg,姜太公烤活鱼（粤海店）,4.1,226,澄海区同益路与埠安路交汇处（即新粤海酒店斜对面马路）,55,[],False,,,5dda9539a1ec47d57f11307d
239,42567086,http://p0.meituan.net/600.600/deal/4023dbbc8f92037253ae16de36c04d8270290.jpg,小山渔屋日本料理（金平店）,4.7,97,金平区东厦南路104号（大洋一期）,83,[],False,,,5dda9539a1ec47d57f11307e
240,933542,http://p0.meituan.net/600.600/poi/d9f47d81b7621d10bafe5c7d1f5a7c6177824.jpg,金乐威尼斯,3.2,1343,金平区金砂路81号金乐大酒店东侧,53,[],False,,,5dda9539a1ec47d57f11307f
241,5650631,http://p1.meituan.net/600.600/mogu/2ebc3b796cd33b9474a2963d5a4fffc2175470.jpg,茶日记,5.0,476,金平区品牌一条街,16,[],False,,,5dda9539a1ec47d57f113080
242,42559377,https://img.meituan.net/600.600/msmerchant/7c071810c905a187f5e9b5c3857c5db8107504.jpg,渔家乐蒸汽海鲜火锅,4.3,181,金平区东厦北路158号宏泰阳茶贸城一楼（帝悦会馆隔壁）,77,[],False,,,5dda9539a1ec47d57f113081
243,5073443,http://p0.meituan.net/600.600/deal/d32a372758020141acad9deed6dc4f1e184191.jpg,姜太公烤活鱼（莱美路店）,4.1,115,澄海区莱美路北旱工业区3巷6-7号铺面（即水产市场斜对面）,47,[],False,,,5dda9539a1ec47d57f113082
244,60033942,http://p1.meituan.net/600.600/deal/4468a4bdb2f7dd1cc49c351c42347a22110415.jpg,苏南蔡记鹅肉饭店（峡山分店）,5.0,452,潮南区美莱顺内衣城对面,27,[],False,,,5dda9539a1ec47d57f113083
245,6884845,https://img.meituan.net/600.600/msmerchant/87e5fa1c24a4b5d7d80490e11a2c5c72116684.jpg,胖达披萨（广厦店）,4.6,36,金平区天山北路金榆苑7栋067号,34,[],False,,,5dda9539a1ec47d57f113084
246,6572180,https://img.meituan.net/600.600/msmerchant/536ebc2be01fef8b18976dc51b4946b0164173.jpg,星燃牛肉旗舰店,3.9,225,金平区鮀江街道金环西路与大学路交界（自编门牌号6号一层商铺之8、9号）,53,[],False,,,5dda9539a1ec47d57f113085
247,64751228,http://p0.meituan.net/600.600/deal/2e360e06701bdeb6ca7ccaefeb3ee6c7141794.jpg,姜太公烤活鱼,4.3,59,潮阳区东山大道235号（七天酒店斜对面）,39,[],False,,,5dda9539a1ec47d57f113086
248,72300778,http://p1.meituan.net/600.600/deal/6cd38d22b2977dcc9f80f8686005f613215805.jpg,美斯乐（陈店溪北店）,3.9,102,潮南区989量贩KTV斜对面,15,[],False,,,5dda9539a1ec47d57f113087
249,65724955,https://img.meituan.net/600.600/msmerchant/1ffbe2effe79681c55dbe283d8398f19874079.png,永源牛肉火锅,4.7,427,金平区金湖路101号金凰雅轩1-2幢116号原金皇城对面（金新路与党校路交界处即金紫世家对面）,49,[],False,,,5dda9539a1ec47d57f113088
250,66275946,http://p1.meituan.net/600.600/deal/2fc44e626f00162a41359ea1697b0def60383.jpg,伟盛食品,4.2,204,澄海区建阳村校前路商住楼第八号铺间,14,[],False,,,5dda9539a1ec47d57f113089
251,72841715,http://p1.meituan.net/600.600/deal/1c67d0d32f109d9455b5494842d729ed327387.jpg,麻辣时间,4.6,68,澄海区莲上镇图城工业区不夜城酒楼隔壁,15,[],False,,,5dda9539a1ec47d57f11308a
252,60848443,https://img.meituan.net/600.600/msmerchant/cfc0fd2f5ad2417c34a5dafd64def1aa108498.jpg,蛋糕日记,3.6,68,濠江区商业街101-102号,10,[],False,,,5dda9539a1ec47d57f11308b
253,69180736,http://p1.meituan.net/600.600/deal/0c8af39bcddeb66427ca9efb0928d2c671084.jpg,老北京涮羊肉,4.7,135,金平区乐山路47号,68,[],False,,,5dda9539a1ec47d57f11308c
254,51438849,http://p0.meituan.net/600.600/deal/7aad5844cb5fac9e6fa6ed265452415e277024.jpg,萧氏一千杯,3.7,48,潮南区陈贵路溪北路段溪北桥头,10,[],False,,,5dda9539a1ec47d57f11308d
255,2221994,http://p1.meituan.net/600.600/deal/0303d12666235644c6299de139b3f94d217879.jpg,玉粧杨记牛肉（龙眼店）,4.3,262,金平区龙眼南路桂园南苑24栋1-2楼,69,[],False,,,5dda9539a1ec47d57f11308e
256,2221819,http://p0.meituan.net/600.600/mogu/b3505ba6c8fe73cb39377fc09d50611f94872.png,澄海鹧鸪饭,4.9,221,金平区海滨路22号（海岸明珠西行100米）,67,[],False,,,5dda9539a1ec47d57f11308f
257,66177410,http://p0.meituan.net/600.600/mogu/713fc863fd8afeccca0107069d76bc5c231841.jpg,阿喜风味馆,5.0,128,金平区红领巾路53号108号（新泉油站对面）,37,[],False,,,5dda9539a1ec47d57f113090
258,62549519,http://p0.meituan.net/600.600/poi/03605e943842dbb44e58f1fc2244637077824.jpg,亮文餐饮,3.5,3,金平区金砂街道金凤城凤座1030铺号,60,[],False,,,5dda9539a1ec47d57f113091
259,4625091,https://img.meituan.net/600.600/msmerchant/14b174ef1642da03bc66651d93cb033c101522.jpg,阿松海鲜小炒,3.5,1,金平区大华路与中山路交叉口旁（爽客对面）,67,[],False,,,5dda9539a1ec47d57f113092
260,6505849,https://img.meituan.net/600.600/msmerchant/c6fda8a76b29c80ae471016c4e2965b0206705.jpg,哈根达斯（汕头长平路店）,4.0,0,龙湖区长平路90号汕头苏宁广场首层A014号铺,69,[],False,,,5dda9539a1ec47d57f113093
261,52645136,http://p1.meituan.net/600.600/deal/cd4d441b6c637dade78ee9f57ab814a7323533.jpg,潮港城酒楼,3.5,3,澄海区凤新一路港口中段5巷4号,100,[],False,,,5dda9539a1ec47d57f113094
262,78515614,http://p0.meituan.net/600.600/bbia/527bd86d474338494da4113c4a11afd519056.jpg,甘茶度（东厦北路店）,4.7,449,金平区东厦北路175号卜蜂中心2楼007A号商铺,10,[],False,,,5dda9539a1ec47d57f113095
263,42802717,http://p0.meituan.net/600.600/bbia/e6b24b3088ff0652c2afd6ba30eebcc377606.jpg,华莱士炸鸡汉堡（铜盂店）,4.9,194,潮南区铜盂镇新兴路150号（信宜购物旁）,18,[],False,,,5dda9539a1ec47d57f113096
264,2222192,https://img.meituan.net/600.600/msmerchant/084697c6f216bc4e1c2226ee9d3ca62e48874.jpg,八弟牛肉,3.5,7,龙湖区碧霞庄中区4栋楼下（顺丰黑客隔壁）,65,[],False,,,5dda9539a1ec47d57f113097
265,70514552,http://p1.meituan.net/600.600/deal/a936179eab66ab5fa334892feff664f174159.jpg,澄海苏南鹅肉饭店（司马店）,5.0,97,潮南区美西广汕公路龙腾工业大厦,22,[],False,,,5dda9539a1ec47d57f113098
266,6598023,http://p1.meituan.net/600.600/bbia/0788082c980c33308431af8137babe22436854.jpg,汕头龙光喜来登酒店盛宴标帜餐厅,3.6,1051,龙湖区11街区龙光喜来登酒店内,178,[],False,,,5dda9539a1ec47d57f113099
267,933370,http://p0.meituan.net/600.600/poi/a65cd0fa35000d4ba6c6b743d3ab81e767584.jpg,福合埕牛肉丸（福平路店）,3.7,76,金平区福平路福合综合大楼93号,55,[],False,,,5dda9539a1ec47d57f11309a
268,65965874,http://p1.meituan.net/600.600/mogu/f63b2d31d66c151a40bd764f30c2c4ee48747.jpg,百姓砂锅粥砂锅饭,3.7,17,澄海区乌栅门文祠西路往澄华医院路口（靠近中国联通）,20,[],False,,,5dda9539a1ec47d57f11309b
269,51769463,http://p1.meituan.net/600.600/poi/3d2ea4bd716c3e30ef3d77883b23b5cd38912.jpg,柒茶,5.0,167,龙湖区金砂东路157号金山花园108铺面,10,[],False,,,5dda9539a1ec47d57f11309c
270,42926963,https://img.meituan.net/600.600/msmerchant/a521fb92871abe96f17b1be7faa791e149138.jpg,明记羊肉,5.0,120,金平区华山北路荷花园1栋109号,61,[],False,,,5dda9539a1ec47d57f11309d
271,52520839,https://img.meituan.net/600.600/msmerchant/872c377055ad4e81350d6c901a0ed258122033.jpg,君悦酸菜鱼,4.1,56,金平区金新路39号110-111铺面，即三身人东南侧(中山路红灯路口20米),41,[],False,,,5dda9539a1ec47d57f11309e
272,42446164,http://p0.meituan.net/600.600/bbia/90aeba5f90d6e2441b1eeaf9ec4dba8d80919.jpg,福佳蛋糕店,4.6,169,龙湖区陈厝合泰和街南和十二巷4号铺面之一,98,[],False,,,5dda9539a1ec47d57f11309f
273,4789781,https://img.meituan.net/600.600/msmerchant/531d1f537ec19c4513afda2e2e91f6e837109.jpg,麦维尼（鮀浦店）,5.0,161,金平区汕头大学路195号-11,15,[],False,,,5dda9539a1ec47d57f1130a0
274,2701318,http://p0.meituan.net/600.600/bbia/9b4ef9d37a4c16786a29f8d7929c96031348675.jpg,家府餐饮有限公司,4.8,48,龙湖区榕江路12号金湖花园8、9幢102号房之一,65,[],False,,,5dda9539a1ec47d57f1130a1
275,4704600,http://p0.meituan.net/600.600/mogu/4f06f79a33dd33d5bd4f162bde1c9d46691174.jpg,市场价牛肉馆,4.1,28,潮阳区文光塔脚河东街国宾住宅区楼北栋九至十一号铺,45,[],False,,,5dda9539a1ec47d57f1130a2
276,4935255,http://p0.meituan.net/600.600/deal/df6818ea3217e73589445d239edccd9d313940.jpg,鹅谷火锅,3.5,5,金平区西樟路五巷一横5号1号门店,64,[],False,,,5dda9539a1ec47d57f1130a3
277,2221925,https://img.meituan.net/600.600/msmerchant/b8e7cb6fde20f016b6d05af0e6500c76100266.jpg,麦卡基汉堡炸鸡·桂林米粉（金砂乡店）,3.5,9,金平区明烟路8号,18,[],False,,,5dda9539a1ec47d57f1130a4
278,6504380,http://p1.meituan.net/600.600/poi/03e40dc7d5d0db838de402ccda79248b69632.jpg,陈御椰子冰,5.0,47,金平区金厦西街11号（大洋花园二期）,30,[],False,,,5dda9539a1ec47d57f1130a5
279,41405070,http://p1.meituan.net/600.600/mogu/9dc03df78e114955581f75fa3e43d62376130.jpg,裕兴正宗隆江猪脚饭（金泰店）,3.5,0,龙湖区金泰庄南区23栋104号,14,[],False,,,5dda9539a1ec47d57f1130a6
280,933307,https://img.meituan.net/600.600/msmerchant/05ddb5ae154b09bfa16936f36f59a5d41352106.jpg,必胜客（金砂东店）,3.4,1,金平区金砂中路44号挂钟厂首层（华都宾馆）,64,[],False,,,5dda9539a1ec47d57f1130a7
281,50905897,http://p0.meituan.net/600.600/poi/a87b6637ac0492eb9334254da91c007224576.jpg,奇艺水吧,4.1,12,龙湖区蓝田庄北区9幢102号,10,[],False,,,5dda9539a1ec47d57f1130a8
282,5953475,https://img.meituan.net/600.600/msmerchant/6575dad74c9464ba25b52a73dccf1e8846834.jpg,卡洛尔（澄海店）,5.0,257,澄海区东里镇东河路北侧4号一层（招商路旺众购物广场）,20,[],False,,,5dda9539a1ec47d57f1130a9
283,2221978,http://p1.meituan.net/600.600/poi/c1eeff9851ff6acf665471b8e55a5c6b124928.jpg,林记牛肉店（大华路店）,3.0,34,金平区大华路一号3栋111号,53,[],False,,,5dda9539a1ec47d57f1130aa
284,66232689,http://p0.meituan.net/600.600/poi/4ca85bb13722b82412d1baf08515f88b100352.jpg,农夫柴火鸡,3.5,1,澄海区澄江路高速桥旁,50,[],False,,,5dda9539a1ec47d57f1130ab
285,5614025,https://img.meituan.net/600.600/msmerchant/6e51d30a29c4a58de7b31b25a9c5240b33609.jpg,福记甜汤（外砂店）,3.8,197,龙湖区蓬发路锦源羊肉店旁,9,[],False,,,5dda9539a1ec47d57f1130ac
286,5417261,http://p0.meituan.net/600.600/mogu/8d6ac1ccd0cfbf75639f1748e9563d4c461270.jpg,振兴鱼粥炖品店,4.2,36,潮阳区棉城振兴路文光兴归居委归厚住宅区二区第11幢南向23号铺（好客便利店对面）,42,[],False,,,5dda9539a1ec47d57f1130ad
287,42687186,https://img.meituan.net/600.600/msmerchant/5ba626bd85fd3fe73a34ba096f7494d4372273.png,米苏休闲吧,3.8,9,潮阳区新和惠路金尊汇休闲会所对面（近凯歌KTV）,19,[],False,,,5dda9539a1ec47d57f1130ae
288,6964530,http://p1.meituan.net/600.600/apiback/1173ba63e8833b4007b18705a580c8a6367176.jpg,Ak艾客小站,4.4,139,潮南区胪岗镇上厝吉安路口好多多便利店旁,18,[],False,,,5dda9539a1ec47d57f1130af
289,2221948,https://img.meituan.net/600.600/msmerchant/8df6100fd09dc47d33a1e2bbdd715af947805.jpg,桂园白粥,3.8,33,金平区长平路桂园28幢103（工商银行旁）,57,[],False,,,5dda9539a1ec47d57f1130b0
290,62268662,http://p1.meituan.net/600.600/mogu/4f8bac652722d8008938070780c2bb6c88705.jpg,许大姐的菜,4.9,980,南澳县山岗路南澳青澳湾小南岛旅舍旁,57,[],False,,,5dda9539a1ec47d57f1130b1
291,933464,https://img.meituan.net/600.600/msmerchant/01dd7ab11450999e466eb9d6ecfb3ec7107103.jpg,潮陈记土鸡火锅（珠江路店）,5.0,253,龙湖区珠江路中段,31,[],False,,,5dda9539a1ec47d57f1130b2
292,79093259,https://img.meituan.net/600.600/msmerchant/6e7e410e4f7b3668a6a988e334f3924770796.jpg,钿记堂粽子店（德政路店）,3.8,38,澄海区澄江路金顺苑1栋1号店面,7,[],False,,,5dda9539a1ec47d57f1130b3
293,64503589,http://p1.meituan.net/600.600/poi/b025d6e99fdb683c3a67553f0098426a163840.jpg,吉利斯欢乐堡,5.0,89,龙湖区衡山路丽水庄西区5幢105-106号（衡山路与珠江路交界处）,15,[],False,,,5dda9539a1ec47d57f1130b4
294,41502802,http://p1.meituan.net/600.600/deal/1dad8c97a9116c3ccc974a5f627bd627120429.jpg,鱼小馆（安合街店）,3.8,122,龙湖区陈厝合安合街76号之二,62,[],False,,,5dda9539a1ec47d57f1130b5
295,2222691,https://img.meituan.net/600.600/msmerchant/058160f4ef5e4bbdd0e484355737ce4460121.jpg,新东方冰室,3.4,45,金平区东方街道榕园14栋106号房,19,[],False,,,5dda9539a1ec47d57f1130b6
296,2222059,http://p0.meituan.net/600.600/mogu/e6d554ea07dd8b38e3db6a79ea52fa95163278.jpg,金砂阿洲鱼册店,4.0,13,金平区百合园25幢底层,93,[],False,,,5dda9539a1ec47d57f1130b7
297,5312989,http://p0.meituan.net/600.600/mogu/f5a7d7c062a43d1f78e68dafd946eb56684579.jpg,热气球披萨,4.6,12,金平区东厦路与金湖路交叉口国通电器旁,15,[],False,,,5dda9539a1ec47d57f1130b8
298,42227411,http://p0.meituan.net/600.600/waimaipoi/3ecaeb437402e68024e2ba6d43bf38e493478.jpg,兰州牛肉拉面,3.5,6,潮阳区城北一路173号,12,[],False,,,5dda9539a1ec47d57f1130b9
299,2222778,http://p0.meituan.net/600.600/mogu/cb6b98ae3f51c04afd61e7d2326c279a29322.jpg,福合埕牛肉丸（峡山阿炮店）,3.9,273,潮南区街道商贸中心环山路38号（近广祥路）,49,[],False,,,5dda9539a1ec47d57f1130ba
300,42255711,http://p0.meituan.net/600.600/mogu/7fc08b11e0cdb22c43f2f9c901d1120f312935.jpg,阿君虾馆,3.5,46,金平区新厦路17号,59,[],False,,,5dda9539a1ec47d57f1130bb
301,78049772,https://img.meituan.net/600.600/msmerchant/96eed65c56377bf18cec4291b46b6ab0188310.jpg,咖庭,3.9,10,金平区海滨路汕头迎宾馆5号楼隔壁（店旁是“精致时光”西餐厅，必去精选文艺西餐厅之一。）,64,[],False,,,5dda9539a1ec47d57f1130bc
